SourcePackage,TargetPackage,DatabaseGroup,RootMotionEnabled,RootLock,ForceRootLock,NormalizedRootMotionScale,CurvePolicy,NotifyPolicy,CleanupPolicy,RetargetProfile
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_F_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_F_RL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_LL_B_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_LL_B_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_LL_F_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_LL_F_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_RL_B_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_RL_B_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_RL_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_RL_F_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_L_090_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_L_090_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_L_090_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_L_090_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_L_180_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_L_180_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_L_180_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_L_180_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_R_090_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_R_090_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_R_090_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_R_090_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_R_180_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_R_180_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Turn_R_180_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Turn_R_180_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_B_L_090,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_B_L_090,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_B_L_180,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_B_L_180,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_B_R_090,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_B_R_090,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_B_R_180,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_B_R_180,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_F_L_090,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_F_L_090,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_F_L_180,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_F_L_180,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_F_R_090,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_F_R_090,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Reface_Start_F_R_180,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Reface_Start_F_R_180,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_RL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_RL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_LL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_LL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_LL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_LL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_LR_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_LR_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_LR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_LR_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_RL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_RL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_RL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_RR_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_RR_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_RR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_RR_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_RR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_RR_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_RR_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_RR_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_RL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_RL_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_RL_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_LR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_LR_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_LR_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_LR_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_LL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_LL_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_LL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_LL_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
